conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2016,1,0,3,21/03/2015,1,01/08/2015,2,0,,,365,,,,365,1,25.1
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2017,1,0,3,21/03/2015,1,01/08/2015,2,0,,,365,,,,365,1,25.1
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2018,1,0,3,21/03/2015,1,01/08/2015,2,0,,,365,,,,365,1,25.1
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2019,1,0,3,21/03/2015,1,01/08/2015,2,0,,,365,,,,365,1,25.1
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2020,1,0,3,21/03/2015,1,01/08/2015,2,1,28/12/2020,,365,,,,365,1,25.1
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2024,1,0,3,21/03/2015,1,23/06/2024,1,0,,,365,,,,365,1,25.1
13604,Syria,Government of Syria,118,,IS,234,,1,Islamic State,2013,2,1,3,26/03/2013,1,25/07/2013,1,0,,,652,,,,652,2,25.1
13604,Syria,Government of Syria,118,,IS,234,,1,Islamic State,2014,2,1,3,26/03/2013,1,25/07/2013,1,0,,,652,,,,652,2,25.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2015,2,1,4,26/03/2013,1,25/07/2013,1,0,,,652,"365, 630",,,652,2,25.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2016,2,1,4,26/03/2013,1,25/07/2013,1,0,,,652,"365, 630",,,652,2,25.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2017,2,1,4,26/03/2013,1,25/07/2013,1,0,,,652,"365, 630",,,652,2,25.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2018,2,1,4,26/03/2013,1,25/07/2013,1,0,,,652,"365, 630",,,652,2,25.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2019,1,1,4,26/03/2013,1,25/07/2013,1,0,,,652,"365, 630",,,652,2,25.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2020,2,1,4,26/03/2013,1,25/07/2013,1,0,,,652,"365, 630",,,652,2,25.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2021,1,1,4,26/03/2013,1,25/07/2013,1,0,,,652,"365, 630",,,652,2,25.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2022,1,1,4,26/03/2013,1,25/07/2013,1,0,,,652,"365, 630",,,652,2,25.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2023,1,1,4,26/03/2013,1,25/07/2013,1,0,,,652,"365, 630",,,652,2,25.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2024,1,1,4,26/03/2013,1,25/07/2013,1,0,,,652,"365, 630",,,652,2,25.1
13611,Mali,Government of Mali,72,,FLM,6267,,1,Macina Empire,2015,1,0,3,05/01/2015,1,27/06/2015,1,1,28/10/2015,,432,,,,432,4,25.1
13637,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",IS,234,,1,Islamic State,2015,1,0,4,09/02/2015,1,03/03/2015,1,0,,,700,"2, 770",,,700,3,25.1
13637,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",IS,234,,1,Islamic State,2016,2,1,4,09/02/2015,1,03/03/2015,1,0,,,700,"2, 770",,,700,3,25.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2017,2,1,4,09/02/2015,1,03/03/2015,1,0,,,700,2,,,700,3,25.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2018,2,1,4,09/02/2015,1,03/03/2015,1,0,,,700,2,,,700,3,25.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2019,2,1,4,09/02/2015,1,03/03/2015,1,0,,,700,2,,,700,3,25.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2020,1,1,4,09/02/2015,1,03/03/2015,1,0,,,700,2,,,700,3,25.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2021,1,1,4,09/02/2015,1,03/03/2015,1,0,,,700,2,,,700,3,25.1
13637,Afghanistan,Government of Afghanistan,130,,IS,234,,1,Islamic State,2022,1,1,3,09/02/2015,1,03/03/2015,1,0,,,700,,,,700,3,25.1
13637,Afghanistan,Government of Afghanistan,130,,IS,234,,1,Islamic State,2023,1,1,3,09/02/2015,1,03/03/2015,1,0,,,700,,,,700,3,25.1
13637,Afghanistan,Government of Afghanistan,130,,IS,234,,1,Islamic State,2024,1,1,3,09/02/2015,1,03/03/2015,1,0,,,700,,,,700,3,25.1
13638,Cameroon,Government of Cameroon,83,Government of Chad,IS,234,,1,Islamic State,2015,1,0,4,19/03/2015,1,11/08/2015,1,0,,,471,483,,,471,4,25.1
13638,Cameroon,Government of Cameroon,83,,IS,234,,1,Islamic State,2016,1,0,3,19/03/2015,1,11/08/2015,1,1,06/10/2016,,471,,,,471,4,25.1
13638,Cameroon,Government of Cameroon,83,Government of Chad,IS,234,,1,Islamic State,2019,1,0,4,19/03/2015,1,27/04/2019,1,1,17/09/2019,,471,483,,,471,4,25.1
13638,Cameroon,Government of Cameroon,83,Government of Nigeria,IS,234,,1,Islamic State,2021,1,0,4,19/03/2015,1,09/07/2021,1,1,28/11/2021,,471,475,,,471,4,25.1
13638,Cameroon,Government of Cameroon,83,,IS,234,,1,Islamic State,2023,1,0,3,19/03/2015,1,05/06/2023,2,1,17/12/2023,,471,,,,471,4,25.1
13639,Niger,Government of Niger,75,Government of Chad,IS,234,,1,Islamic State,2015,1,0,4,26/03/2015,1,30/03/2015,1,0,,,436,483,,,436,4,25.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of Nigeria",IS,234,,1,Islamic State,2016,1,0,4,26/03/2015,1,30/03/2015,1,0,,,436,"475, 483",,,436,4,25.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,,1,Islamic State,2017,1,0,4,26/03/2015,1,30/03/2015,1,0,,,436,"2, 220, 483",,,436,4,25.1
13639,Niger,Government of Niger,75,"Government of France, Government of United States of America",IS,234,,1,Islamic State,2018,1,0,4,26/03/2015,1,30/03/2015,1,0,,,436,"2, 220",,,436,4,25.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,,1,Islamic State,2019,1,1,4,26/03/2015,1,30/03/2015,1,0,,,436,"2, 220, 483",,,436,4,25.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,,1,Islamic State,2020,1,1,4,26/03/2015,1,30/03/2015,1,0,,,436,"2, 220, 483",,,436,4,25.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,,1,Islamic State,2021,1,1,4,26/03/2015,1,30/03/2015,1,0,,,436,"2, 220, 483",,,436,4,25.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,,1,Islamic State,2022,1,1,4,26/03/2015,1,30/03/2015,1,0,,,436,"2, 220, 483",,,436,4,25.1
13639,Niger,Government of Niger,75,Government of France,IS,234,,1,Islamic State,2023,1,1,4,26/03/2015,1,30/03/2015,1,0,,,436,220,,,436,4,25.1
13639,Niger,Government of Niger,75,,IS,234,,1,Islamic State,2024,1,1,3,26/03/2015,1,30/03/2015,1,0,,,436,,,,436,4,25.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2015,1,0,3,27/05/2015,1,27/05/2015,1,1,01/11/2015,,483,,,,483,4,25.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2017,1,0,3,27/05/2015,1,05/05/2017,1,0,,,483,,,,483,4,25.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2018,1,0,3,27/05/2015,1,05/05/2017,1,0,,,483,,,,483,4,25.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2019,1,0,3,27/05/2015,1,05/05/2017,1,0,,,483,,,,483,4,25.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2020,1,0,3,27/05/2015,1,05/05/2017,1,0,,,483,,,,483,4,25.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2021,1,0,3,27/05/2015,1,05/05/2017,1,0,,,483,,,,483,4,25.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2022,1,0,3,27/05/2015,1,05/05/2017,1,1,22/11/2022,,483,,,,483,4,25.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2015,2,1,4,15/03/2015,1,22/03/2015,1,0,,,475,"436, 471, 483",,,475,4,25.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2016,2,1,4,15/03/2015,1,22/03/2015,1,0,,,475,"436, 471, 483",,,475,4,25.1
13641,Nigeria,Government of Nigeria,84,Government of Chad,IS,234,,1,Islamic State,2017,1,1,4,15/03/2015,1,22/03/2015,1,0,,,475,483,,,475,4,25.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2018,1,1,4,15/03/2015,1,22/03/2015,1,0,,,475,"436, 471, 483",,,475,4,25.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2019,2,1,4,15/03/2015,1,22/03/2015,1,0,,,475,"436, 471, 483",,,475,4,25.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2020,2,1,4,15/03/2015,1,22/03/2015,1,0,,,475,"436, 471, 483",,,475,4,25.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2021,2,1,4,15/03/2015,1,22/03/2015,1,0,,,475,"436, 471, 483",,,475,4,25.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2022,2,1,4,15/03/2015,1,22/03/2015,1,0,,,475,"436, 471, 483",,,475,4,25.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Niger",IS,234,,1,Islamic State,2023,2,1,4,15/03/2015,1,22/03/2015,1,0,,,475,"436, 471",,,475,4,25.1
13641,Nigeria,Government of Nigeria,84,Government of Niger,IS,234,,1,Islamic State,2024,2,1,4,15/03/2015,1,22/03/2015,1,0,,,475,436,,,475,4,25.1
13645,Yemen (North Yemen),Government of Yemen (North Yemen),123,,IS,234,,1,Islamic State,2015,1,0,3,20/03/2015,1,20/03/2015,1,1,06/10/2015,,678,,,,678,2,25.1
13645,Yemen (North Yemen),Government of Yemen (North Yemen),123,,IS,234,,1,Islamic State,2017,1,0,3,20/03/2015,1,18/05/2017,1,1,18/05/2017,,678,,,,678,2,25.1
13645,Yemen (North Yemen),Government of Yemen (North Yemen),123,,IS,234,,1,Islamic State,2020,1,0,3,20/03/2015,1,20/08/2020,1,1,18/09/2020,,678,,,,678,2,25.1
13646,Kenya,Government of Kenya,91,,Al-Shabaab,717,,1,Northeastern Province and Coast,2015,1,0,3,13/03/2015,1,13/07/2015,1,0,,,501,,,,501,4,25.1
13646,Kenya,Government of Kenya,91,,Al-Shabaab,717,,1,Northeastern Province and Coast,2016,1,0,3,13/03/2015,1,13/07/2015,1,0,,,501,,,,501,4,25.1
13646,Kenya,Government of Kenya,91,,Al-Shabaab,717,,1,Northeastern Province and Coast,2017,1,0,3,13/03/2015,1,13/07/2015,1,0,,,501,,,,501,4,25.1
13646,Kenya,Government of Kenya,91,,Al-Shabaab,717,,1,Northeastern Province and Coast,2018,1,0,3,13/03/2015,1,13/07/2015,1,0,,,501,,,,501,4,25.1
13646,Kenya,Government of Kenya,91,Government of United States of America,Al-Shabaab,717,,1,Northeastern Province and Coast,2019,1,0,4,13/03/2015,1,13/07/2015,1,0,,,501,2,,,501,4,25.1
13646,Kenya,Government of Kenya,91,Government of United States of America,Al-Shabaab,717,,1,Northeastern Province and Coast,2020,1,0,4,13/03/2015,1,13/07/2015,1,0,,,501,2,,,501,4,25.1
13646,Kenya,Government of Kenya,91,Government of United States of America,Al-Shabaab,717,,1,Northeastern Province and Coast,2021,1,0,4,13/03/2015,1,13/07/2015,1,0,,,501,2,,,501,4,25.1
13646,Kenya,Government of Kenya,91,,Al-Shabaab,717,,1,Northeastern Province and Coast,2022,1,0,3,13/03/2015,1,13/07/2015,1,0,,,501,,,,501,4,25.1
13646,Kenya,Government of Kenya,91,,Al-Shabaab,717,,1,Northeastern Province and Coast,2023,1,0,3,13/03/2015,1,13/07/2015,1,0,,,501,,,,501,4,25.1
13646,Kenya,Government of Kenya,91,,Al-Shabaab,717,,1,Northeastern Province and Coast,2024,1,0,3,13/03/2015,1,13/07/2015,1,0,,,501,,,,501,4,25.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2015,1,0,3,01/02/2005,1,29/01/2015,1,0,,,651,,,,651,2,25.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2016,1,1,3,01/02/2005,1,29/01/2015,1,0,,,651,,,,651,2,25.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2017,1,1,3,01/02/2005,1,29/01/2015,1,0,,,651,,,,651,2,25.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2018,1,1,3,01/02/2005,1,29/01/2015,1,0,,,651,,,,651,2,25.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2019,1,1,3,01/02/2005,1,29/01/2015,1,0,,,651,,,,651,2,25.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2020,1,1,3,01/02/2005,1,29/01/2015,1,0,,,651,,,,651,2,25.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2021,1,1,3,01/02/2005,1,29/01/2015,1,0,,,651,,,,651,2,25.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2022,1,1,3,01/02/2005,1,29/01/2015,1,1,30/12/2022,,651,,,,651,2,25.1
13653,India,Government of India,141,,UNLFW,6320,,1,Western South East Asia,2015,1,0,3,19/04/2015,1,04/06/2015,1,0,,,750,,,,750,3,25.1
13653,India,Government of India,141,,UNLFW,6320,,1,Western South East Asia,2016,1,0,3,19/04/2015,1,04/06/2015,1,0,,,750,,,,750,3,25.1
13653,India,Government of India,141,,UNLFW,6320,,1,Western South East Asia,2017,1,0,3,19/04/2015,1,04/06/2015,1,0,,,750,,,,750,3,25.1
13653,India,Government of India,141,,UNLFW,6320,,1,Western South East Asia,2018,1,0,3,19/04/2015,1,04/06/2015,1,1,03/12/2018,,750,,,,750,3,25.1
13674,Bangladesh,Government of Bangladesh,143,,IS,234,,1,Islamic State,2016,1,0,3,04/11/2015,1,29/08/2016,1,0,,,771,,,,771,3,25.1
13674,Bangladesh,Government of Bangladesh,143,,IS,234,,1,Islamic State,2017,1,0,3,04/11/2015,1,29/08/2016,1,1,06/09/2017,,771,,,,771,3,25.1
13675,Lebanon,Government of Lebanon,119,,IS,234,,1,Islamic State,2014,1,0,3,25/06/2014,1,03/08/2014,2,0,,,660,,,,660,2,25.1
13675,Lebanon,Government of Lebanon,119,,IS,234,,1,Islamic State,2015,1,0,3,25/06/2014,1,03/08/2014,2,1,15/12/2015,,660,,,,660,2,25.1
13675,Lebanon,Government of Lebanon,119,,IS,234,,1,Islamic State,2017,1,0,3,25/06/2014,1,19/08/2017,1,1,27/08/2017,,660,,,,660,2,25.1
13692,"Afghanistan, United Kingdom, United States of America",Government of Afghanistan,130,,"Government of United Kingdom, Government of United States of America","28, 3",,2,,2001,2,1,2,07/10/2001,1,07/10/2001,1,1,13/11/2001,,700,,"200,  2",,"2, 200, 700","1, 3, 5",25.1
13694,Libya,Government of Libya,111,,IS,234,,1,Islamic State,2015,1,0,3,14/03/2015,1,18/03/2015,1,0,,,620,,,,620,4,25.1
13694,Libya,Government of Libya,111,Government of United States of America,IS,234,,1,Islamic State,2016,2,1,4,14/03/2015,1,18/03/2015,1,0,,,620,2,,,620,4,25.1
13694,Libya,Government of Libya,111,Government of United States of America,IS,234,,1,Islamic State,2017,1,1,4,14/03/2015,1,18/03/2015,1,0,,,620,2,,,620,4,25.1
13694,Libya,Government of Libya,111,Government of United States of America,IS,234,,1,Islamic State,2018,1,1,4,14/03/2015,1,18/03/2015,1,0,,,620,2,,,620,4,25.1
13694,Libya,Government of Libya,111,Government of United States of America,IS,234,,1,Islamic State,2019,1,1,4,14/03/2015,1,18/03/2015,1,1,29/09/2019,,620,2,,,620,4,25.1
13721,Algeria,Government of Algeria,109,,IS,234,,1,Islamic State,2015,1,0,3,10/10/2014,1,20/05/2015,1,1,20/05/2015,,615,,,,615,4,25.1
13809,Syria,Government of Syria,118,,SDF,6288,,3,Rojava Kurdistan,2016,1,0,3,06/12/2015,1,23/04/2016,1,1,28/11/2016,,652,,,,652,2,25.1
13809,Syria,Government of Syria,118,,SDF,6288,,3,Rojava Kurdistan,2018,1,0,3,06/12/2015,1,08/09/2018,1,1,23/12/2018,,652,,,,652,2,25.1
13809,Syria,Government of Syria,118,,SDF,6288,,3,Rojava Kurdistan,2023,1,0,3,06/12/2015,1,06/11/2023,1,0,,,652,,,,652,2,25.1
13809,Syria,Government of Syria,118,,SDF,6288,,3,Rojava Kurdistan,2024,1,0,3,06/12/2015,1,06/11/2023,1,0,,,652,,,,652,2,25.1
13840,Burkina Faso,Government of Burkina Faso,78,Government of France,IS,234,,1,Islamic State,2019,1,0,4,23/10/2017,1,19/08/2019,1,0,,,439,220,,,439,4,25.1
13840,Burkina Faso,Government of Burkina Faso,78,Government of France,IS,234,,1,Islamic State,2020,1,0,4,23/10/2017,1,19/08/2019,1,0,,,439,220,,,439,4,25.1
